ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000197320	AC060834.2	2.128446112	4.449838007	11.70588383	6.56451E-27	4.84221E-24	50.33733344	7
ENSG00000237659	RNASEH2CP1	1.069055731	0.835473925	11.50902267	3.70608E-26	2.66864E-23	48.30744047	Y
ENSG00000198842	DUSP27	1.99034493	5.829038229	11.45068304	5.62468E-26	3.95598E-23	48.24283146	1
ENSG00000270223	RP13-36G14.4	-0.660039255	6.031420243	-10.96410162	3.18655E-24	2.19025E-21	44.27158734	X
ENSG00000225490	RP4-610C12.3	1.620715474	4.609925553	10.93650303	3.99676E-24	2.68609E-21	44.0111831	20
ENSG00000184368	MAP7D2	-1.345807792	3.420057066	-10.39816767	3.13801E-22	2.0631E-19	39.68824181	X
ENSG00000149968	MMP3	2.489035298	5.413899507	9.653010148	1.08992E-19	6.86715E-17	33.94994654	11
ENSG00000164326	CARTPT	2.176643893	3.549529413	8.97980566	1.74221E-17	1.03313E-14	28.82793984	5
ENSG00000186871	ERCC6L	-0.941971615	3.80881469	-8.583713205	3.11148E-16	1.77548E-13	26.09217113	X
ENSG00000205611	RP4-610C12.4	1.203641156	3.17982573	8.087169021	1.02752E-14	5.54918E-12	22.55830495	20
ENSG00000080007	DDX43	0.991853674	6.110247775	7.972136675	2.26595E-14	1.20226E-11	21.95213418	6
ENSG00000168757	TSPY2	0.91364152	0.649392151	7.956887481	2.81921E-14	1.44511E-11	21.26111603	Y
ENSG00000170074	FAM153A	1.164421888	4.128267645	7.277461609	2.28163E-12	1.09529E-09	17.33624782	5
ENSG00000082482	KCNK2	0.960709679	7.159552217	6.75228368	6.1225E-11	2.84866E-08	14.25239441	1
ENSG00000258484	SPESP1	0.630946609	6.105819224	6.748458615	6.26688E-11	2.87165E-08	14.20666731	15
ENSG00000163618	CADPS	1.106496212	4.682688547	6.730645956	6.98447E-11	3.15271E-08	14.02791131	3
ENSG00000163485	ADORA1	0.962141145	4.961956959	6.668758196	1.01626E-10	4.51984E-08	13.67981116	1
ENSG00000120251	GRIA2	1.203237087	6.18925073	6.625258484	1.32077E-10	5.78899E-08	13.47356477	4
ENSG00000170891	CYTL1	1.075879258	8.522066446	6.57289476	1.80765E-10	7.69982E-08	13.21328849	4
ENSG00000272769	RP11-725P16.2	0.929792698	3.788832521	6.576605441	1.768E-10	7.63853E-08	13.06410442	2
ENSG00000173698	GPR64	-0.787406379	7.943030943	-6.456735615	3.60234E-10	1.47224E-07	12.54523297	X
ENSG00000261600	RP11-575H3.1	-0.869053504	3.956667876	-6.297772503	9.11918E-10	3.67722E-07	11.51299224	2
ENSG00000144331	ZNF385B	-0.708639393	6.62985088	-5.906404426	8.32822E-09	3.18823E-06	9.482883127	2
ENSG00000153820	SPHKAP	-1.143168155	5.772534822	-5.750576707	1.94922E-08	7.27781E-06	8.633197166	2
ENSG00000143001	TMEM61	0.95553623	6.910930526	5.732141496	2.15302E-08	7.84502E-06	8.556663866	1
ENSG00000233271	RP11-12C17.2	0.962966	5.589852724	5.736560373	2.10235E-08	7.75383E-06	8.527164632	1
ENSG00000182162	P2RY8	0.742983356	6.970732472	5.680825813	2.83592E-08	1.02103E-05	8.29260571	X
ENSG00000179542	SLITRK4	0.724011786	8.263484509	5.572194439	5.04908E-08	1.77557E-05	7.756292273	X
ENSG00000249790	RP11-20D14.6	0.737079468	6.112839325	5.427738231	1.07271E-07	3.60466E-05	6.979196633	12
ENSG00000073150	PANX2	-0.714464487	4.568957703	-5.438760262	1.01333E-07	3.46905E-05	6.976835878	22
ENSG00000224881	AC068279.3	-0.77791173	1.458924087	-5.437323641	1.02088E-07	3.46905E-05	6.593398555	2
ENSG00000165623	UCMA	-0.882197332	1.182044762	-5.328106269	1.79045E-07	5.82242E-05	6.006520944	10
ENSG00000112812	PRSS16	-0.812009908	3.564470239	-5.236366988	2.84185E-07	8.86042E-05	5.916061924	6
ENSG00000249721	RP11-83M16.4	-0.999905599	2.991595134	-5.243550806	2.74116E-07	8.63552E-05	5.900129151	5
ENSG00000236816	ANKRD20A7P	0.853444351	1.902916412	5.276489588	2.32212E-07	7.39241E-05	5.792744661	9
ENSG00000228906	RP13-216E22.4	-0.619484121	4.461672152	-5.141465208	4.55998E-07	0.000137907	5.517320041	X
ENSG00000146352	CLVS2	0.974293628	4.062790897	5.099477457	5.60878E-07	0.0001663	5.250294868	6
ENSG00000134986	NREP	0.591424969	10.04381434	5.022565825	8.1664E-07	0.000232997	5.057186025	5
ENSG00000250669	RP11-83M16.3	-0.931513376	2.764654696	-5.026284959	8.02022E-07	0.000231005	4.836968384	5
ENSG00000140287	HDC	1.012747891	5.229509835	4.863192007	1.75311E-06	0.000473387	4.239802878	15
ENSG00000163827	LRRC2	-0.690082121	5.179006801	-4.826835458	2.0811E-06	0.000547292	4.102217841	3
ENSG00000036473	OTC	-1.122466105	2.518053194	-4.839513329	1.96052E-06	0.000524707	3.941228388	X
ENSG00000253967	RP11-333A23.4	0.831102771	1.766810213	4.834407109	2.00825E-06	0.000532767	3.674986729	8
ENSG00000103888	KIAA1199	0.63943272	7.528640973	4.713144147	3.53433E-06	0.00085511	3.669568688	15
ENSG00000250421	RP11-83M16.6	-0.757852277	1.669133637	-4.808449807	2.26876E-06	0.000581475	3.648451833	5
ENSG00000235890	TSPEAR-AS1	-0.757016944	3.670973397	-4.723910331	3.36291E-06	0.000820196	3.547590301	21
ENSG00000228709	AP001065.15	-0.740673828	2.737561995	-4.733376125	3.21883E-06	0.000791439	3.49637369	21
ENSG00000147257	GPC3	-0.590103765	9.546276692	-4.665067948	4.40801E-06	0.001041496	3.444858627	X
ENSG00000185436	IFNLR1	-0.671755236	3.506377203	-4.674590016	4.21992E-06	0.001004906	3.313922973	1
ENSG00000198417	MT1F	-0.6300636	6.482044199	-4.601979151	5.87395E-06	0.001296686	3.166176322	16
ENSG00000175894	TSPEAR	-0.656573219	2.774434164	-4.620326885	5.40517E-06	0.00123693	3.003131737	21
ENSG00000141469	SLC14A1	0.785114902	9.503953406	4.521271619	8.44183E-06	0.001797932	2.829988001	18
ENSG00000255346	NOX5	0.628449517	4.1564314	4.542291777	7.68478E-06	0.001672021	2.766997381	15
ENSG00000251320	CTC-327F10.4	0.833333288	4.898200984	4.506834808	9.00271E-06	0.001877591	2.657551269	5
ENSG00000196104	SPOCK3	0.851483021	4.1598095	4.514092223	8.71643E-06	0.00183249	2.618738742	4
ENSG00000197769	MAP1LC3C	-1.116630379	4.485892902	-4.462029649	1.09803E-05	0.00220877	2.47743788	1
ENSG00000232855	AF131217.1	-0.712934428	5.945661287	-4.434163891	1.24136E-05	0.002453757	2.432939028	21
ENSG00000250697	CTD-2066L21.3	0.666998267	1.808458978	4.503770632	9.12627E-06	0.001877591	2.244631001	5
ENSG00000072041	SLC6A15	-0.639083512	4.744902615	-4.392329283	1.49068E-05	0.002817662	2.195199076	12
ENSG00000182912	C21orf90	-0.700186509	3.799332233	-4.403677131	1.41868E-05	0.002715509	2.181173933	21
ENSG00000144908	ALDH1L1	-0.729898694	8.420970588	-4.352094773	1.77522E-05	0.003158119	2.130983762	3
ENSG00000131771	PPP1R1B	-0.695002419	5.478581127	-4.359950564	1.71587E-05	0.003088868	2.103172125	17
ENSG00000248362	CTC-327F10.5	0.793563354	4.211937465	4.38400731	1.54569E-05	0.002863846	2.094736613	5
ENSG00000101542	CDH20	-0.776336524	4.307281876	-4.353061676	1.76781E-05	0.003158119	2.008875021	18
ENSG00000163362	C1orf106	0.624053031	5.057758478	4.335139561	1.91009E-05	0.003350944	1.958980574	1
ENSG00000165973	NELL1	0.997399955	4.02925874	4.280070965	2.41906E-05	0.004156802	1.636812795	11
ENSG00000214456	PLIN5	-0.725547374	5.145127048	-4.236593437	2.90999E-05	0.004782985	1.584290831	19
ENSG00000249736	RP11-83M16.5	-0.888078128	2.370341128	-4.230545362	2.9854E-05	0.004880395	1.313515772	5
ENSG00000173452	TMEM196	0.763572848	3.191951667	4.202795082	3.35592E-05	0.005313775	1.230510615	7
ENSG00000232023	AC009410.1	-0.694878429	2.407251878	-4.206224155	3.30787E-05	0.00529311	1.219414226	2
ENSG00000227487	NCAM1-AS1	0.636023909	3.506265952	4.164556456	3.93894E-05	0.006026848	1.146044878	11
ENSG00000169495	HTRA4	-0.729225308	2.527167905	-4.168967076	3.86706E-05	0.005966919	1.092688889	8
ENSG00000196208	GREB1	0.630533163	6.922396675	4.095045049	5.25429E-05	0.007470651	1.086905522	2
ENSG00000147509	RGS20	-0.600028939	2.593322975	-4.155363713	4.09286E-05	0.00615822	1.04245607	8
ENSG00000131386	GALNT15	-0.701358774	12.44378509	-4.065584852	5.92967E-05	0.008151411	0.943034932	3
ENSG00000258489	RP11-398J10.2	-0.59112801	2.327964024	-4.108719564	4.9663E-05	0.007254242	0.822607168	15
ENSG00000182230	FAM153B	0.712656534	4.298588101	4.014295163	7.30673E-05	0.009363455	0.632941968	5
ENSG00000102837	OLFM4	-0.65275882	4.64340318	-3.999597124	7.75425E-05	0.009812212	0.625431151	13
ENSG00000122304	PRM2	0.938327963	2.646675452	4.051850338	6.27573E-05	0.008364971	0.560225827	16
ENSG00000006071	ABCC8	-0.791969203	4.566906699	-3.965643412	8.88963E-05	0.011109461	0.49664909	11
ENSG00000110900	TSPAN11	0.674483636	7.918529678	3.912175764	0.000110026	0.013089479	0.411324489	12
ENSG00000152463	OLAH	-0.627581787	6.008767403	-3.911396982	0.000110367	0.013089479	0.365998631	10
ENSG00000255701	AC090953.1	-0.700247407	9.583191128	-3.896121041	0.000117248	0.013650433	0.333425414	3
ENSG00000236849	RP11-151D14.1	-0.600567219	3.130468804	-3.95155145	9.40572E-05	0.011563298	0.323827834	9
ENSG00000189223	AC016683.6	0.735298663	9.66066195	3.862382396	0.000133913	0.015219997	0.212185582	2
ENSG00000123500	COL10A1	0.636971221	2.366595492	3.930926985	0.000102125	0.012305084	0.077686279	6
ENSG00000171388	APLN	0.956435085	8.338930822	3.808155607	0.000165475	0.017683556	0.023418957	X
ENSG00000188763	FZD9	-0.685939821	2.753949886	-3.882500502	0.000123724	0.01422736	0.022192021	7
ENSG00000175646	PRM1	0.793584369	2.11365015	3.902195024	0.000114464	0.01346984	-0.105565201	16
ENSG00000164265	SCGB3A2	0.849114815	4.280391061	3.790974493	0.00017686	0.018572172	-0.221722748	5
ENSG00000203837	PNLIPRP3	-0.956272508	4.15656375	-3.760377209	0.00019899	0.020194852	-0.287255649	10
ENSG00000152910	CNTNAP4	0.688851507	3.00014867	3.792547372	0.000175788	0.018571958	-0.325959773	16
ENSG00000138316	ADAMTS14	0.721848758	4.500011115	3.743806518	0.000212041	0.021201307	-0.357627189	10
ENSG00000249238	RP11-83M16.2	-0.62861563	1.540187306	-3.832605098	0.000150461	0.016486889	-0.396330328	5
ENSG00000263873	RP11-334E6.12	0.658225713	8.306868317	3.648885421	0.000303765	0.026551363	-0.54060737	11
ENSG00000164509	IL31RA	0.791006355	3.389814288	3.705111091	0.000245729	0.02359237	-0.606496179	5
ENSG00000166257	SCN3B	-0.642040329	5.537649579	-3.64228556	0.000311366	0.027059331	-0.62808272	11
ENSG00000172724	CCL19	0.742534431	6.301788786	3.61917784	0.000339412	0.028592846	-0.690745698	9
ENSG00000126733	DACH2	-0.642099651	3.351112209	-3.66576826	0.000285108	0.025369492	-0.707994901	X
ENSG00000223477	LINC00842	-0.601444988	2.98200423	-3.670267027	0.000280322	0.025276597	-0.718308914	10
ENSG00000104313	EYA1	-0.676261785	2.713567771	-3.668005427	0.000282718	0.025369492	-0.76407254	8
ENSG00000145423	SFRP2	0.64272753	13.23702544	3.597789552	0.000367471	0.029685858	-0.774107065	4
ENSG00000163331	DAPL1	0.629981704	3.953563411	3.623406408	0.000334108	0.028303751	-0.829109881	2
ENSG00000170044	ZPLD1	-0.785059804	2.975580095	-3.630589833	0.000325277	0.027710854	-0.857683377	3
ENSG00000143125	PROK1	0.673386248	3.082113464	3.597333641	0.000368092	0.029685858	-1.015191773	1
ENSG00000154096	THY1	0.622300957	10.40176963	3.508386056	0.000510049	0.03678207	-1.046874683	11
ENSG00000100473	COCH	-0.630842886	8.097036482	-3.477628109	0.000570065	0.03963328	-1.126429474	14
ENSG00000134917	ADAMTS8	0.662762443	8.936059974	3.402887249	0.00074453	0.047320537	-1.37976312	11
ENSG00000258525	RP11-829H16.3	-0.62333903	7.144694944	-3.39397391	0.000768377	0.048615095	-1.405610344	14
ENSG00000166589	CDH16	-0.602712134	2.993212094	-3.447057537	0.00063621	0.042255368	-1.485912058	16
