ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000223542	RP1-283K11.3	1.586832	3.409669324	5.655822244	1.11908E-07	6.63612E-05	7.112417067	6
ENSG00000165973	NELL1	1.293587286	8.040211082	5.49998067	2.26938E-07	0.000129496	6.580357623	11
ENSG00000267365	KCNJ2-AS1	0.664366127	5.487930656	5.481850805	2.46226E-07	0.0001379	6.453989536	17
ENSG00000230663	FAM224B	1.373103263	0.883638531	5.484222204	2.93813E-07	0.00016156	6.201661511	Y
ENSG00000226907	CT45A6	1.557102201	1.17611928	5.448099206	3.38852E-07	0.000182998	6.047450861	X
ENSG00000101198	NKAIN4	1.316347607	6.461227879	5.211912139	8.15134E-07	0.000417832	5.317550994	20
ENSG00000226306	NPY6R	-0.946437058	5.405952897	-5.193210497	8.84521E-07	0.000445843	5.235552912	5
ENSG00000111262	KCNA1	1.366816373	6.398395732	5.125607912	1.18674E-06	0.000588373	4.953725092	12
ENSG00000256790	RP11-429A20.3	1.384028645	3.930650395	5.119553427	1.21827E-06	0.00059426	4.841457541	12
ENSG00000259757	RP11-129I19.2	1.250433956	2.73328655	5.083788567	1.42182E-06	0.000671877	4.613466885	5
ENSG00000214897	U82695.5	-1.388488171	2.334356686	-5.018471698	1.88232E-06	0.000862531	4.391196106	X
ENSG00000125508	SRMS	0.972420355	2.779276241	5.025536133	1.82624E-06	0.000849709	4.387607124	20
ENSG00000138623	SEMA7A	-1.051141267	7.983952511	-4.935882005	2.6758E-06	0.00119006	4.225724365	15
ENSG00000172782	FADS6	1.308653698	2.275725724	4.946684036	2.55598E-06	0.001153739	3.987967078	17
ENSG00000203867	RBM20	0.761127633	8.720920377	4.868705096	3.55308E-06	0.001535083	3.954692553	10
ENSG00000137252	HCRTR2	-1.591615172	1.658876868	-4.91550741	2.91682E-06	0.001278455	3.921591661	6
ENSG00000223773	CD99P1	0.698010372	8.24057258	4.82411703	4.28344E-06	0.001799224	3.768133278	X
ENSG00000255346	NOX5	0.849249588	6.5777189	4.830199392	4.17584E-06	0.001778733	3.757311307	15
ENSG00000243910	TUBA4B	1.17633998	5.12580503	4.805337025	4.63292E-06	0.001919363	3.612289687	2
ENSG00000147655	RSPO2	1.482195783	7.191875005	4.787982341	4.98036E-06	0.002022846	3.595423129	8
ENSG00000125531	C20orf195	0.821307408	5.017550784	4.786246163	5.01648E-06	0.002022846	3.537768862	20
ENSG00000176956	LY6H	1.103761308	10.57948866	4.760293546	5.58762E-06	0.002168935	3.532044305	8
ENSG00000124935	SCGB1D2	1.075765416	5.366397984	4.772826973	5.30434E-06	0.002110779	3.491993087	11
ENSG00000164796	CSMD3	-1.364895156	5.472692683	-4.738934476	6.10452E-06	0.002307736	3.388550988	8
ENSG00000167755	KLK6	1.677610283	4.265544786	4.725515989	6.45264E-06	0.002409223	3.248659167	19
ENSG00000228906	RP13-216E22.4	-0.717158323	3.503382664	-4.633874546	9.3998E-06	0.003425038	2.900536374	X
ENSG00000101638	ST8SIA5	-0.758878842	6.198441826	-4.593662328	1.10711E-05	0.003804807	2.831645671	18
ENSG00000155511	GRIA1	0.946815907	7.762780129	4.575893977	1.1898E-05	0.003998113	2.782150276	5
ENSG00000236279	CLEC2L	-1.547549726	3.773023056	-4.584401999	1.14948E-05	0.003906052	2.73103675	7
ENSG00000228044	RP4-781K5.4	1.084115127	1.974859042	4.641281091	9.11983E-06	0.003363548	2.729218017	1
ENSG00000133636	NTS	2.221101899	8.530257918	4.549144743	1.32564E-05	0.004357746	2.680538635	12
ENSG00000146910	CNPY1	1.293380803	2.808963834	4.595139246	1.10049E-05	0.003804807	2.640650211	7
ENSG00000272769	RP11-725P16.2	0.916799483	4.426106582	4.523008481	1.47277E-05	0.004789362	2.482306503	2
ENSG00000184058	TBX1	-0.851757058	5.426934467	-4.503235625	1.59444E-05	0.00507586	2.465373103	22
ENSG00000212766	LINC00277	0.629089502	6.083228468	4.483662542	1.72441E-05	0.005432419	2.392201757	15
ENSG00000234567	RP1-283K11.2	1.026376615	3.529614986	4.504192777	1.58833E-05	0.00507586	2.36096905	6
ENSG00000169894	MUC3A	1.076810319	4.647015253	4.461919571	1.88077E-05	0.00575404	2.254813727	7
ENSG00000186867	QRFPR	1.290534968	3.676303494	4.461544901	1.88358E-05	0.00575404	2.199130115	4
ENSG00000112232	KHDRBS2	-0.712482338	6.544029083	-4.393726122	2.46496E-05	0.007345155	2.077631459	6
ENSG00000244280	ECEL1P2	-0.990173265	0.986468602	-4.471249623	1.82403E-05	0.005687026	2.064445765	2
ENSG00000250654	RP11-834C11.7	0.842748739	2.51417083	4.443446502	2.02428E-05	0.006122026	2.055028471	12
ENSG00000197915	HRNR	0.9045257	5.242010225	4.302599839	3.52365E-05	0.009867207	1.682950466	1
ENSG00000164106	SCRG1	1.284961922	6.748580915	4.245324264	4.4001E-05	0.011765914	1.511664536	4
ENSG00000150750	C11orf53	1.126779262	3.43471526	4.27900021	3.86227E-05	0.010523121	1.50005989	11
ENSG00000172460	PRSS30P	-0.893853418	7.068930152	-4.224296739	4.77166E-05	0.012440469	1.464210605	16
ENSG00000236352	AC005220.3	0.768927233	3.686142842	4.251425076	4.2976E-05	0.011604684	1.430742074	20
ENSG00000150394	CDH8	1.237421018	6.142426613	4.183552547	5.57914E-05	0.014060833	1.269812376	16
ENSG00000232258	TMEM114	1.23299561	2.65119507	4.212774804	4.98785E-05	0.012783699	1.178114398	16
ENSG00000063438	AHRR	0.859846895	7.74031843	4.136310069	6.67971E-05	0.016695409	1.144970024	5
ENSG00000185736	ADARB2	0.8993483	5.307875689	4.108702937	7.41619E-05	0.017943031	0.980548937	10
ENSG00000165125	TRPV6	-0.906670271	6.316085185	-4.089342683	7.97841E-05	0.018850865	0.960930387	7
ENSG00000227954	RP3-323P13.2	0.87567716	8.340159775	4.049443782	9.26847E-05	0.020763425	0.847592169	6
ENSG00000124564	SLC17A3	1.26510885	4.435135695	4.07094741	8.55025E-05	0.019876099	0.804045909	6
ENSG00000234965	SHISA8	-1.320889667	3.193961745	-4.06399219	8.77652E-05	0.019876099	0.768499183	22
ENSG00000174343	CHRNA9	-1.154199376	3.042053305	-4.066478133	8.69499E-05	0.019876099	0.760991141	4
ENSG00000080007	DDX43	0.808664368	4.68388652	4.046571079	9.36868E-05	0.020833594	0.739167422	6
ENSG00000159527	PGLYRP3	0.631693811	0.525706001	4.129931808	6.94863E-05	0.017085163	0.723175322	1
ENSG00000196337	CGB7	-1.426080157	4.48580157	-4.035728181	9.75633E-05	0.021492647	0.719567594	19
ENSG00000261482	RP11-673P17.2	0.804863234	1.669744687	4.11293413	7.29847E-05	0.017800625	0.709379247	16
ENSG00000154415	PPP1R3A	-1.060331414	1.488564434	-4.06307864	8.80666E-05	0.019876099	0.624174333	7
ENSG00000204897	KRT25	1.080276583	2.593530665	4.023011949	0.000102305	0.022259084	0.506135515	17
ENSG00000234956	RP11-356I2.1	-1.571531825	3.320850752	-3.981340583	0.000119436	0.025259558	0.486254853	6
ENSG00000258484	SPESP1	0.766475993	5.674786981	3.949680213	0.000134249	0.028000707	0.433313036	15
ENSG00000247699	CTB-127C13.1	0.771646772	1.151560181	4.03433658	9.80718E-05	0.021492647	0.386699665	5
ENSG00000241644	INMT	0.656674346	9.019195944	3.913232528	0.000153472	0.031574588	0.386188512	7
ENSG00000132204	LINC00470	1.267657855	2.304068603	3.989125547	0.000116557	0.024824258	0.34171689	18
ENSG00000088836	SLC4A11	0.750387247	8.983902238	3.88042172	0.000172998	0.034879817	0.272531001	20
ENSG00000167757	KLK11	1.093965637	7.923536157	3.887066306	0.000168862	0.034274421	0.27246112	19
ENSG00000104435	STMN2	0.897619429	8.988897818	3.825045827	0.000211423	0.04046881	0.08259689	8
ENSG00000182853	VMO1	-0.788113376	9.095524167	-3.820096197	0.000215228	0.040682045	0.074832037	17
ENSG00000217275	RP1-34B20.4	-0.864003397	2.949583421	-3.859852453	0.000186422	0.03733742	0.035372189	6
ENSG00000234740	RP11-272P10.2	-0.587993872	2.539529652	-3.855212493	0.000189584	0.037694152	-0.012381644	9
ENSG00000241361	SLC25A24P1	0.983111238	2.670864122	3.842245715	0.000198694	0.039020221	-0.106671495	1
ENSG00000223751	AC116609.2	-0.78159881	1.067601631	-3.822258564	0.000213558	0.040620267	-0.280538736	2
ENSG00000237339	RP11-98L5.2	-0.597482999	0.608948658	-3.834687815	0.000205796	0.039642657	-0.323553233	9
