ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000258484	SPESP1	0.933111304	5.296112131	7.653592656	4.54584E-13	2.9887E-10	19.11880284	15
ENSG00000255346	NOX5	0.966431684	5.225567885	6.890978074	4.6994E-11	3.02391E-08	14.58799864	15
ENSG00000080007	DDX43	1.096939793	3.591728135	6.281097399	1.54026E-09	9.31641E-07	11.12700924	6
ENSG00000196433	ASMT	-0.905448275	3.98084346	-6.133111122	3.45217E-09	1.96989E-06	10.39086074	X
ENSG00000172460	PRSS30P	-0.838148542	7.322838955	-6.053409557	5.31853E-09	2.97162E-06	10.0555094	16
ENSG00000231535	LINC00278	0.732586103	0.554163485	5.515268204	9.45645E-08	4.53955E-05	6.938866752	Y
ENSG00000261600	RP11-575H3.1	-1.369347557	3.038610431	-5.45358616	1.21357E-07	5.64644E-05	6.907707683	2
ENSG00000259745	RP11-809H16.3	0.907006482	1.998364573	5.394961715	1.62078E-07	7.31602E-05	6.457552334	15
ENSG00000189120	SP6	-0.767793776	6.778303651	-5.05079543	8.62453E-07	0.000338742	5.139117555	17
ENSG00000228983	AC025627.7	-0.737373632	2.026099256	-4.689846127	4.55535E-06	0.001481371	3.330639057	17
ENSG00000231934	RP4-610C12.1	0.589364767	0.673978901	4.535650674	9.06089E-06	0.002767966	2.482255205	20
ENSG00000018625	ATP1A2	-0.630035515	14.50827218	-4.20584815	3.65589E-05	0.008775013	1.540870212	1
ENSG00000204531	POU5F1	0.590283084	3.987656098	4.217824803	3.47961E-05	0.008418714	1.500723702	6
ENSG00000264617	AC144838.3	0.765178899	3.262286753	4.172743031	4.18863E-05	0.009819913	1.272806296	17
ENSG00000259910	RP11-616M22.2	0.698350862	1.512130411	4.133214204	4.92198E-05	0.011026336	0.906455911	16
ENSG00000183675	PTPN20B	0.595331954	5.670291826	4.045280539	7.01691E-05	0.014147494	0.903359784	10
ENSG00000164128	NPY1R	-0.594238765	6.10886728	-4.008308847	8.13068E-05	0.015780178	0.795590559	4
ENSG00000159618	GPR114	-0.617018879	4.073832065	-3.961147092	9.79661E-05	0.017428176	0.548835737	16
ENSG00000138759	FRAS1	-0.605531529	6.412383884	-3.831128621	0.000162314	0.024063088	0.153862471	4
ENSG00000105641	SLC5A5	0.680636269	7.744367145	3.785769871	0.000192977	0.026895001	0.01484702	19
ENSG00000185304	RGPD2	-0.841736695	5.577415046	-3.764514481	0.000209161	0.0281008	-0.10512997	2
ENSG00000169035	KLK7	0.728482658	6.323064265	3.732200842	0.000236241	0.03027386	-0.218113619	19
ENSG00000172554	SNTG2	0.600655464	5.101435556	3.607379596	0.000375174	0.037821281	-0.68865213	2
ENSG00000237232	ZNF295-AS1	0.806266921	2.260331826	3.634507824	0.000339649	0.035973529	-0.806264265	21
ENSG00000169224	GCSAML	-0.735519065	8.458547338	-3.516225341	0.000521835	0.046417189	-0.893507292	1
ENSG00000256870	SLC5A8	-0.7076837	2.810291371	-3.523126765	0.000509078	0.04568558	-1.06951508	12
