ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000130021	HDHD1	-0.673783958	8.390003367	-12.9028187	2.82957E-29	2.76048E-26	55.77042156	X
ENSG00000206159	GYG2P1	1.750654421	1.109513881	12.36730187	8.48104E-27	7.77249E-24	50.17296376	Y
ENSG00000164326	CARTPT	3.622991286	9.114801296	11.29826833	5.20945E-24	4.22557E-21	43.85639176	5
ENSG00000225490	RP4-610C12.3	1.600896155	3.872152053	11.29571043	5.30938E-24	4.22557E-21	43.82210122	20
ENSG00000184368	MAP7D2	-1.320497743	3.528460921	-10.45788478	2.4882E-21	1.88126E-18	37.76131627	X
ENSG00000230663	FAM224B	1.416905979	0.900274679	10.07619992	8.1447E-20	5.72838E-17	34.18647288	Y
ENSG00000184895	SRY	1.427347993	0.806060239	10.10197318	9.68219E-20	6.65496E-17	34.07232763	Y
ENSG00000227289	HSFY3P	1.305661323	0.845375128	10.05137959	1.14584E-19	7.70078E-17	33.84688373	Y
ENSG00000270223	RP13-36G14.4	-0.608090497	5.977090528	-9.48498881	2.52094E-18	1.65741E-15	30.98640695	X
ENSG00000249307	LINC01088	1.320540781	7.981527653	7.761724583	2.41781E-13	1.32949E-10	19.75811976	4
ENSG00000133107	TRPC4	0.853352405	8.183338674	7.75563892	2.51231E-13	1.35678E-10	19.7245102	13
ENSG00000064205	WISP2	0.754683141	13.98798749	7.745703448	2.6745E-13	1.41903E-10	19.62874096	20
ENSG00000237659	RNASEH2CP1	0.940487939	0.597023637	7.739978717	4.21261E-13	2.15936E-10	18.91133591	Y
ENSG00000157404	KIT	0.728623018	9.348382277	7.440661132	1.7847E-12	8.56742E-10	17.80522909	4
ENSG00000156966	B3GNT7	0.685046487	9.104683638	7.284508732	4.63406E-12	2.15612E-09	16.87577336	2
ENSG00000205611	RP4-610C12.4	1.12187709	2.692708684	7.261117528	5.3405E-12	2.44716E-09	16.5186835	20
ENSG00000237438	CECR7	0.990176793	5.769098689	7.180914031	8.66866E-12	3.91293E-09	16.22482339	22
ENSG00000258484	SPESP1	0.675698616	6.323734295	7.170135008	9.24945E-12	4.11369E-09	16.17847514	15
ENSG00000072954	TMEM38A	0.607690182	8.828106137	6.988995682	2.72585E-11	1.17768E-08	15.15044759	19
ENSG00000273203	AC006946.16	0.972297443	3.828665522	6.998481855	2.57695E-11	1.12949E-08	15.08098278	22
ENSG00000272769	RP11-725P16.2	0.994774037	3.967678358	6.93845461	3.67396E-11	1.56495E-08	14.74181065	2
ENSG00000183780	SLC35F3	-1.373434484	2.346130427	-6.754483986	1.07638E-10	4.52125E-08	13.59293233	1
ENSG00000198732	SMOC1	0.861697465	9.88981393	6.625930448	2.25629E-10	9.34753E-08	13.08418065	14
ENSG00000080007	DDX43	0.706009521	6.553648804	6.592971925	2.72369E-10	1.11314E-07	12.88718159	6
ENSG00000160111	CPAMD8	1.072854743	9.890303717	6.577719302	2.97103E-10	1.19804E-07	12.81697434	19
ENSG00000215104	RP11-217H19.1	0.806089629	1.571612894	6.527186879	3.95876E-10	1.57533E-07	12.14090913	X
ENSG00000161896	IP6K3	0.937304395	5.209826736	6.345700458	1.09649E-09	4.25144E-07	11.48849803	6
ENSG00000227036	LINC00511	0.871779279	4.633956394	6.335202002	1.16238E-09	4.44984E-07	11.40843379	17
ENSG00000253967	RP11-333A23.4	1.210516529	2.011458341	6.146920268	3.27337E-09	1.20727E-06	10.13771135	8
ENSG00000157445	CACNA2D3	0.70353529	6.488763903	6.07066974	4.94843E-09	1.78161E-06	10.06909173	3
ENSG00000156269	NAA11	0.975027611	2.114266323	6.095670386	4.32306E-09	1.57521E-06	9.894221996	4
ENSG00000154678	PDE1C	0.68934048	7.873859427	5.927598941	1.06426E-08	3.74262E-06	9.354475345	7
ENSG00000198842	DUSP27	0.736314241	9.516568881	5.849408847	1.60872E-08	5.46658E-06	8.947629607	1
ENSG00000144278	GALNT13	0.972381629	6.857952903	5.815105688	1.92608E-08	6.47228E-06	8.760358835	2
ENSG00000132204	LINC00470	0.922873902	1.340188957	5.808273237	1.99623E-08	6.63429E-06	8.276541427	18
ENSG00000172460	PRSS30P	-0.883295506	4.229379693	-5.347755262	2.07597E-07	6.27836E-05	6.37892731	16
ENSG00000197320	AC060834.2	1.302588273	4.147108002	5.292282363	2.72664E-07	8.16454E-05	6.082114906	7
ENSG00000132932	ATP8A2	1.127782947	5.40301818	5.274556887	2.97354E-07	8.81654E-05	6.067019798	13
ENSG00000163362	C1orf106	0.845538013	5.141222359	5.262045123	3.16075E-07	9.10387E-05	6.000303067	1
ENSG00000261600	RP11-575H3.1	-0.905677706	4.024878339	-5.265870424	3.10233E-07	9.02152E-05	5.983497704	2
ENSG00000229162	RP11-84D1.1	-0.687207263	0.992773909	-5.250955573	3.33622E-07	9.42965E-05	5.533333192	1
ENSG00000135378	PRRG4	0.646359777	7.67770311	5.106513369	6.69188E-07	0.0001791	5.359262824	11
ENSG00000255346	NOX5	0.652202564	4.483395706	5.130249556	5.97447E-07	0.00016426	5.357808189	15
ENSG00000106366	SERPINE1	0.947536453	15.27099115	5.072773714	7.85711E-07	0.000206628	5.141488344	7
ENSG00000165084	C8orf34	0.674038215	8.78100919	4.977702518	1.22986E-06	0.000315209	4.776515999	8
ENSG00000112796	ENPP5	0.635071637	8.346291165	4.943762506	1.44099E-06	0.000363165	4.627149735	6
ENSG00000243715	CACNA2D3-AS1	0.895640276	2.226081648	4.969337983	1.27893E-06	0.00032503	4.399750892	3
ENSG00000197614	MFAP5	-0.64620975	11.53902598	-4.853682988	2.18557E-06	0.000537383	4.192759562	12
ENSG00000203907	OOEP	0.727271726	2.86502817	4.900577374	1.76075E-06	0.000440086	4.190049206	6
ENSG00000198535	C2CD4A	1.096346808	3.215005336	4.824694239	2.49603E-06	0.00060877	3.873581489	15
ENSG00000234810	RP11-466L17.1	0.796115513	2.381415578	4.672019288	4.97459E-06	0.001114418	3.124824497	1
ENSG00000149968	MMP3	1.399596614	5.341519171	4.581691086	7.42189E-06	0.001626523	2.972512543	11
ENSG00000188338	SLC38A3	-0.656086695	4.809588718	-4.533680198	9.15835E-06	0.001923444	2.770692361	3
ENSG00000165388	ZNF488	-0.805502295	2.630343769	-4.553541216	8.39723E-06	0.001788433	2.697892243	10
ENSG00000075035	WSCD2	-0.760627218	8.630241718	-4.478415753	1.16414E-05	0.002340903	2.626633027	12
ENSG00000230992	FAM201B	0.801879402	3.091934492	4.511748352	1.00758E-05	0.002087147	2.54099458	2
ENSG00000182912	C21orf90	-0.772462167	4.778375978	-4.403081723	1.60861E-05	0.003040574	2.234023022	21
ENSG00000140287	HDC	0.906265223	6.490551879	4.306003434	2.42511E-05	0.004365636	1.898589614	15
ENSG00000101311	FERMT1	-0.675708268	4.647887259	-4.303343947	2.4523E-05	0.00438845	1.82651783	20
ENSG00000074410	CA12	0.630578309	10.94129573	4.276151897	2.7475E-05	0.004748151	1.789768749	15
ENSG00000122145	TBX22	0.679800499	3.27036225	4.279824443	2.70573E-05	0.004748151	1.621619722	X
ENSG00000228709	AP001065.15	-0.660738704	3.660659672	-4.21365989	3.56017E-05	0.005981672	1.413948835	21
ENSG00000235890	TSPEAR-AS1	-0.674532822	4.686434537	-4.178141132	4.11964E-05	0.006734613	1.335647853	21
ENSG00000056998	GYG2	-0.718472731	7.287535692	-4.140779973	4.79831E-05	0.007597661	1.284378665	X
ENSG00000163792	TCF23	-0.689045022	0.951568544	-4.276388689	2.74479E-05	0.004748151	1.280320315	2
ENSG00000149295	DRD2	0.69740482	5.393079004	4.130945391	4.99396E-05	0.007825512	1.172995905	11
ENSG00000257259	RP11-767I20.1	0.71580051	1.149783359	4.222176176	3.43724E-05	0.005807399	1.048074322	12
ENSG00000186453	FAM228A	0.604600076	2.3523875	4.159752432	4.44134E-05	0.00718286	1.04239407	2
ENSG00000183840	GPR39	0.79386201	3.207758489	4.1022918	5.60832E-05	0.008609767	0.914382861	2
ENSG00000124479	NDP	0.696335103	3.960689391	4.073031245	6.30967E-05	0.009402658	0.870852868	X
ENSG00000175894	TSPEAR	-0.644184299	3.542907462	-4.064737009	6.5232E-05	0.009670646	0.832267834	21
ENSG00000040608	RTN4R	-0.818534826	6.388343748	-3.984504477	8.97627E-05	0.011936966	0.670809063	22
ENSG00000236499	LINC00896	-0.635353347	3.503224968	-3.983858174	8.9992E-05	0.011936966	0.521228192	22
ENSG00000112812	PRSS16	-0.600983598	4.988914158	-3.957870558	9.96876E-05	0.012883989	0.515674349	6
ENSG00000006071	ABCC8	-1.06433368	3.798606948	-3.930443782	0.000110993	0.014103982	0.350901229	11
ENSG00000226702	AC011306.2	-0.669545553	2.379975596	-3.918994322	0.000116063	0.014564722	0.175768043	2
ENSG00000236883	AP001615.9	0.613696539	6.52193058	3.834846857	0.000160665	0.018255883	0.115978571	21
ENSG00000214456	PLIN5	-0.708934325	6.569112271	-3.819177923	0.000170591	0.01903754	0.073295647	19
ENSG00000183248	CTD-3193O13.9	-0.608615965	2.483546764	-3.867758867	0.000141569	0.016724543	-0.003039047	19
ENSG00000150394	CDH8	0.677905107	8.276072083	3.78644281	0.00019323	0.020870907	-0.023177571	16
ENSG00000174945	AMZ1	0.61661912	5.63594444	3.782475389	0.000196159	0.021111905	-0.104820838	7
ENSG00000163751	CPA3	0.665386428	8.365109551	3.7510088	0.000220925	0.023039441	-0.145730315	3
ENSG00000183421	RIPK4	0.598724092	9.801323511	3.747245946	0.000224077	0.023287837	-0.17415511	21
ENSG00000127074	RGS13	0.669760258	3.842300077	3.773889868	0.000202643	0.021503593	-0.2344935	1
ENSG00000106927	AMBP	-0.660688396	3.373423186	-3.757253842	0.000215786	0.022581402	-0.309513479	9
ENSG00000181378	CCDC108	-0.630863493	2.315214865	-3.744358157	0.000226525	0.023461594	-0.465757625	2
ENSG00000144191	CNGA3	-0.645943341	1.38654306	-3.778156595	0.000199396	0.021369587	-0.519030552	2
ENSG00000183914	DNAH2	-0.618951988	4.421814754	-3.641936458	0.0003316	0.030133428	-0.641859125	17
ENSG00000179796	LRRC3B	-0.73104629	2.33558214	-3.665122461	0.000304413	0.0285912	-0.733526253	3
ENSG00000163501	IHH	-0.712708237	2.155732425	-3.640962739	0.00033279	0.030133428	-0.844912513	2
ENSG00000235587	GAPDHP65	1.034348839	3.33039977	3.564618762	0.000439707	0.036836695	-1.015852525	X
ENSG00000187398	LUZP2	-0.787784152	2.215159619	-3.589718217	0.000401426	0.034686682	-1.018876068	11
ENSG00000248801	RP11-664D7.4	0.630020163	4.679862442	3.524954279	0.000507261	0.040692525	-1.039757748	8
ENSG00000258794	RP11-313F23.5	0.597641363	2.02202678	3.576859332	0.000420629	0.035834006	-1.145443745	12
ENSG00000261754	CTC-523E23.1	-0.657030508	2.295604609	-3.53284025	0.000493099	0.03987379	-1.205887892	19
ENSG00000008118	CAMK1G	0.64345582	2.332464383	3.525828937	0.000505671	0.040672917	-1.257704263	1
ENSG00000197262	CCL4L2	0.754668484	4.292642886	3.461329718	0.00063629	0.045817392	-1.27664038	17
ENSG00000184408	KCND2	-0.62360854	4.222089155	-3.444215285	0.000675912	0.047872598	-1.316186681	7
ENSG00000149735	GPHA2	-0.817188224	2.270322927	-3.491651931	0.000571377	0.042995688	-1.333904672	11
ENSG00000129990	SYT5	-0.634833376	1.690923472	-3.501115333	0.000552425	0.042814847	-1.40367644	19
