ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000132465	IGJ	-4.645358875	9.598733538	-15.00263291	5.27497E-35	5.14616E-32	68.90293765	4
ENSG00000211938	IGHV3-7	-4.458750178	3.985488622	-14.81828878	2.00848E-34	1.8982E-31	67.5881162	14
ENSG00000243290	IGKV1-12	-4.289943241	3.599545558	-14.72529377	3.94351E-34	3.61405E-31	66.9155231	2
ENSG00000239951	IGKV3-20	-4.697119236	6.260743533	-14.67268074	5.77674E-34	5.13841E-31	66.54026306	2
ENSG00000099715	PCDH11Y	2.240226433	1.855233633	14.67640832	6.90024E-34	5.9624E-31	66.27960628	Y
ENSG00000211890	IGHA2	-5.438296538	10.23626225	-14.57181971	1.20107E-33	1.009E-30	65.81223508	14
ENSG00000169953	HSFY2	2.160751045	1.208823622	15.18332643	1.44322E-33	1.17966E-30	65.68437474	Y
ENSG00000211943	IGHV3-15	-4.086788203	3.539552088	-14.5058356	1.93888E-33	1.54309E-30	65.33467043	14
ENSG00000242076	IGKV1-33	-3.667328403	2.69893417	-14.44765702	2.95762E-33	2.29352E-30	64.89761838	2
ENSG00000211664	IGLV2-18	-3.677306098	2.368543814	-14.42210614	3.56029E-33	2.69185E-30	64.70601633	22
ENSG00000126012	KDM5C	-0.611763537	12.50376842	-14.37115594	5.15346E-33	3.80137E-30	64.37230273	X
ENSG00000243466	IGKV1-5	-4.52815677	5.469242002	-14.33327288	6.78456E-33	4.88537E-30	64.10256121	2
ENSG00000211593	IGKJ5	-4.550463218	4.56257365	-14.30474567	8.34548E-33	5.85323E-30	63.89589217	2
ENSG00000110777	POU2AF1	-2.863874049	6.241549382	-14.30196301	8.51576E-33	5.85323E-30	63.87643102	11
ENSG00000211595	IGKJ3	-4.161693608	4.307491011	-14.29227747	9.136E-33	6.14E-30	63.80491336	2
ENSG00000254709	IGLL5	-4.572051994	8.858238069	-14.23630158	1.37156E-32	9.01739E-30	63.40290462	22
ENSG00000211675	IGLC1	-4.574673473	8.835068111	-14.21390842	1.61363E-32	1.03832E-29	63.24212662	22
ENSG00000211679	IGLC3	-4.424587807	8.429284893	-14.16198685	2.35221E-32	1.48204E-29	62.86946449	22
ENSG00000243238	IGKV2-30	-4.173313716	3.783681103	-13.99270868	8.03593E-32	4.95981E-29	61.64347151	2
ENSG00000249641	HOXC-AS5	-2.949784227	2.020397625	-13.96609969	9.74756E-32	5.89591E-29	61.39973283	12
ENSG00000240864	IGKV1-16	-3.897191766	3.258899455	-13.86056094	2.09636E-31	1.24314E-28	60.68190522	2
ENSG00000244116	IGKV2-28	-4.053603232	3.811618181	-13.84362434	2.37044E-31	1.37864E-28	60.57086787	2
ENSG00000253701	AL928768.3	-3.685248883	3.331821151	-13.80442595	3.15011E-31	1.79752E-28	60.27975904	14
ENSG00000211594	IGKJ4	-4.617156995	5.696048733	-13.77324141	3.9497E-31	2.21205E-28	60.07823959	2
ENSG00000211650	IGLV5-45	-3.460160326	2.147255342	-13.75052161	4.65728E-31	2.56091E-28	59.85312657	22
ENSG00000225698	IGHV3-72	-3.269918836	2.829222306	-13.60195657	1.36771E-30	7.38636E-28	58.80710511	14
ENSG00000211674	IGLJ1	-1.744940417	0.997820324	-13.90589706	1.66971E-30	8.85912E-28	58.57287639	22
ENSG00000224650	IGHV3-74	-3.401780054	4.382120729	-13.53692561	2.19135E-30	1.14264E-27	58.37336317	14
ENSG00000211637	IGLV4-69	-3.706899817	2.754293985	-13.49106319	3.05531E-30	1.56613E-27	58.00728654	22
ENSG00000241294	IGKV2-24	-4.38196503	3.374572535	-13.48715881	3.14299E-30	1.58422E-27	57.99713045	2
ENSG00000198034	RPS4X	-0.885959373	15.89371592	-13.45856176	3.86661E-30	1.91702E-27	57.81956612	X
ENSG00000224373	IGHV4-59	-3.74786294	3.664532875	-13.38505686	6.58536E-30	3.21228E-27	57.27076149	14
ENSG00000241351	IGKV3-11	-4.513912015	5.306645372	-13.30573665	1.16958E-29	5.61454E-27	56.72158069	2
ENSG00000211660	IGLV2-23	-4.518783384	4.44731415	-13.29168359	1.29483E-29	6.1187E-27	56.6132352	22
ENSG00000211644	IGLV1-51	-2.831940319	2.179559787	-13.28590482	1.35015E-29	6.28194E-27	56.50498622	22
ENSG00000211598	IGKV4-1	-4.358108328	5.432422401	-13.26379486	1.58449E-29	7.26055E-27	56.42188664	2
ENSG00000211949	IGHV3-23	-4.013060401	4.500670781	-13.23507037	1.95064E-29	8.80494E-27	56.20774338	14
ENSG00000211899	IGHM	-3.605068326	9.647501444	-13.20632845	2.40162E-29	1.06812E-26	56.01558246	14
ENSG00000211668	IGLV2-11	-4.47356161	4.691972482	-13.19151261	2.67337E-29	1.17175E-26	55.89788726	22
ENSG00000143297	FCRL5	-3.299174349	5.230018238	-13.18925523	2.71739E-29	1.17403E-26	55.88633211	1
ENSG00000211964	IGHV3-48	-3.673024989	3.087581817	-13.18373486	2.82812E-29	1.20466E-26	55.80859721	14
ENSG00000242371	IGKV1-39	-3.687959733	3.53911819	-13.17995249	2.90658E-29	1.22088E-26	55.79563839	2
ENSG00000099958	DERL3	-2.521889887	5.744378002	-13.1181181	4.54594E-29	1.88333E-26	55.37993575	22
ENSG00000240671	IGKV1-8	-2.785493871	1.995211961	-13.09622163	5.32586E-29	2.17662E-26	55.13299344	2
ENSG00000116039	ATP6V1B1	-2.447191543	8.390643708	-13.05934304	6.95318E-29	2.8038E-26	54.96447951	2
ENSG00000211666	IGLV2-14	-4.430191665	5.603172717	-13.03593442	8.2351E-29	3.27703E-26	54.79085301	22
ENSG00000241755	IGKV1-9	-4.240966543	3.922990426	-12.98982042	1.1492E-28	4.4558E-26	54.44032898	2
ENSG00000139193	CD27	-1.300055377	5.861705245	-12.91469997	1.97721E-28	7.56922E-26	53.92470659	12
ENSG00000211962	IGHV1-46	-3.18553806	2.505014816	-12.86911927	2.74774E-28	1.03875E-25	53.52524304	14
ENSG00000211677	IGLC2	-4.244400727	8.412136608	-12.7961991	4.65067E-28	1.73642E-25	53.08374096	22
ENSG00000123364	HOXC13	-2.853858488	2.169212664	-12.79138713	4.81495E-28	1.77584E-25	52.95337133	12
ENSG00000211937	IGHV2-5	-3.759617102	3.097365168	-12.69052455	9.9645E-28	3.6308E-25	52.27440988	14
ENSG00000211936	IGHV4-4	-2.881275578	2.028936655	-12.67749168	1.09458E-27	3.94089E-25	52.13116247	14
ENSG00000239855	IGKV1-6	-3.605651551	2.914019707	-12.67073885	1.14917E-27	4.08874E-25	52.1258113	2
ENSG00000211966	IGHV5-51	-3.618511105	3.339857072	-12.51981685	3.40696E-27	1.1981E-24	51.06459667	14
ENSG00000211959	IGHV4-39	-3.630558502	3.008649681	-12.4400092	6.04866E-27	2.10264E-24	50.48192697	14
ENSG00000211653	IGLV1-40	-4.014178413	4.786105088	-12.43173151	6.41953E-27	2.2062E-24	50.46916413	22
ENSG00000211950	IGHV1-24	-2.828150018	2.109522168	-12.40793819	7.61687E-27	2.58828E-24	50.20782698	14
ENSG00000048462	TNFRSF17	-2.776563802	3.168330229	-12.38733584	8.83229E-27	2.96795E-24	50.11334197	16
ENSG00000211953	IGHV3-30	-3.320338239	3.122322128	-12.32274343	1.40462E-26	4.61738E-24	49.65019122	14
ENSG00000211947	IGHV3-21	-3.692611985	3.455641628	-12.31789168	1.45441E-26	4.72964E-24	49.62840831	14
ENSG00000211970	IGHV4-61	-2.963182156	2.032503086	-12.32507024	1.38135E-26	4.59078E-24	49.61339696	14
ENSG00000211652	IGLV7-43	-3.389600099	2.574496273	-12.28969984	1.78063E-26	5.72888E-24	49.38954553	22
ENSG00000105369	CD79A	-2.360372461	5.723486109	-12.25571629	2.27235E-26	7.23397E-24	49.22835273	19
ENSG00000258525	RP11-829H16.3	1.647521982	6.615325321	12.24420045	2.46804E-26	7.69494E-24	49.14942729	14
ENSG00000171889	MIR31HG	-1.556317525	1.092369944	-12.25355791	2.30781E-26	7.27032E-24	49.01720477	9
ENSG00000211941	IGHV3-11	-3.504531001	3.230089624	-12.17706057	3.9941E-26	1.23259E-23	48.61878178	14
ENSG00000244575	IGKV1-27	-3.703204309	3.412699331	-12.16432534	4.37577E-26	1.33673E-23	48.53454741	2
ENSG00000211965	IGHV3-49	-3.105047187	2.262865424	-12.15514101	4.67342E-26	1.41338E-23	48.41669461	14
ENSG00000241244	IGKV1D-16	-2.172646731	1.311497116	-12.18169892	5.28877E-26	1.58365E-23	48.23934421	2
ENSG00000100473	COCH	1.633534801	7.550515291	12.02698077	1.16974E-25	3.46827E-23	47.61698786	14
ENSG00000211685	IGLC7	-3.765657275	3.654959064	-12.02112084	1.2198E-25	3.58161E-23	47.52693416	22
ENSG00000211651	IGLV1-44	-3.862262047	4.383394898	-11.98759543	1.55023E-25	4.50805E-23	47.30802517	22
ENSG00000002586	CD99	0.71562131	13.67303978	11.97030988	1.7541E-25	5.00465E-23	47.21182657	X
ENSG00000211945	IGHV1-18	-3.154699812	2.700119568	-11.9756846	1.688E-25	4.86192E-23	47.16561932	14
ENSG00000231486	AC096579.7	-2.438619404	2.99311913	-11.93904648	2.19315E-25	6.19883E-23	46.92033378	2
ENSG00000211955	IGHV3-33	-3.024370999	2.68084042	-11.91300161	2.64152E-25	7.397E-23	46.7176477	14
ENSG00000178372	CALML5	-3.199172127	5.724614723	-11.88340809	3.26294E-25	8.97102E-23	46.59186207	10
ENSG00000243264	IGKV2D-29	-2.920346741	1.892013383	-11.98828829	3.22828E-25	8.95716E-23	46.50036853	2
ENSG00000223773	CD99P1	0.754391313	8.670949217	11.84266628	4.36378E-25	1.18895E-22	46.32098442	X
ENSG00000086570	FAT2	-2.171158296	8.307405267	-11.73708937	9.26102E-25	2.45685E-22	45.57521304	5
ENSG00000211942	IGHV3-13	-2.368550614	1.497311812	-11.75643116	8.53398E-25	2.28401E-22	45.48383048	14
ENSG00000170476	MZB1	-3.209815272	6.193212804	-11.71155483	1.11074E-24	2.89588E-22	45.38477346	5
ENSG00000211655	IGLV1-36	-3.138147317	2.642695291	-11.72173812	1.03307E-24	2.7168E-22	45.36423778	22
ENSG00000211967	IGHV3-53	-2.701320386	1.961880424	-11.71031657	1.12058E-24	2.89655E-22	45.23847212	14
ENSG00000211625	IGKV3D-20	-2.624105381	1.892744565	-11.70026988	1.20364E-24	3.08489E-22	45.16690138	2
ENSG00000211951	IGHV2-26	-2.411178162	1.536041955	-11.62470847	2.565E-24	6.51876E-22	44.40754388	14
ENSG00000240382	IGKV1-17	-3.862153582	3.534383784	-11.57601798	2.91164E-24	7.33806E-22	44.37744176	2
ENSG00000124205	EDN3	-3.651301452	5.40011023	-11.55147398	3.46595E-24	8.66287E-22	44.24922068	20
ENSG00000104783	KCNN4	-2.358064389	8.934565868	-11.53987399	3.7634E-24	9.32923E-22	44.18985535	19
ENSG00000132000	PODNL1	-1.78798155	7.266259237	-11.52671952	4.13164E-24	1.00769E-21	44.09438496	19
ENSG00000211611	IGKV6-21	-2.976624124	2.042062945	-11.60528626	4.12875E-24	1.00769E-21	43.97443007	2
ENSG00000244437	IGKV3-15	-3.546088951	4.342204796	-11.50132285	4.94728E-24	1.19696E-21	43.87727243	2
ENSG00000226777	KIAA0125	-2.73130003	3.131492153	-11.47472106	5.97426E-24	1.43397E-21	43.64918853	14
ENSG00000253497	IGKV1-13	-1.948138478	1.266503667	-11.49413905	6.79331E-24	1.61772E-21	43.40324167	2
ENSG00000242472	IGHJ5	-2.639025418	2.614121655	-11.36734635	1.27797E-23	3.01951E-21	42.8666579	14
ENSG00000165566	AMER2	2.68841044	2.661449138	11.35781345	1.36713E-23	3.20511E-21	42.73781684	13
ENSG00000255021	RP11-536I6.2	-1.957644161	1.183377463	-11.35599672	1.45679E-23	3.38904E-21	42.63670354	3
ENSG00000165799	RNASE7	-2.344199058	4.216055857	-11.31187748	1.8917E-23	4.33415E-21	42.54494967	14
ENSG00000222037	IGLC6	-2.305544309	1.821757716	-11.31448338	1.85718E-23	4.28754E-21	42.43938341	22
ENSG00000205426	KRT81	-4.170448216	4.88720242	-11.26009167	2.72712E-23	6.20122E-21	42.19919283	12
ENSG00000211896	IGHG1	-3.044300551	10.39114207	-11.25478803	2.83115E-23	6.38975E-21	42.19303858	14
ENSG00000211640	IGLV6-57	-3.401638015	3.575180936	-11.24976949	2.93324E-23	6.57111E-21	42.09032851	22
ENSG00000152910	CNTNAP4	2.33754905	3.721758086	11.23237502	3.31631E-23	7.37465E-21	41.94485969	16
ENSG00000105929	ATP6V0A4	-3.792154241	3.602187245	-11.21266212	3.81106E-23	8.35203E-21	41.83146678	7
ENSG00000234602	MCIDAS	-1.825369377	1.241528606	-11.22649714	3.45673E-23	7.63079E-21	41.77251755	5
ENSG00000064655	EYA2	-0.979732793	9.857674912	-11.1761639	4.92939E-23	1.06485E-20	41.64826989	20
ENSG00000251546	IGKV1D-39	-1.596844032	1.035577538	-11.19706028	4.25427E-23	9.25625E-21	41.53892632	2
ENSG00000211673	IGLV3-1	-3.583872874	3.987526146	-11.14483869	6.14658E-23	1.31837E-20	41.37222487	22
ENSG00000164078	MST1R	-1.308566879	7.539627188	-11.08634045	9.27763E-23	1.96212E-20	41.02122042	3
ENSG00000081059	TCF7	-1.217246136	8.476396428	-11.08322313	9.48329E-23	1.99169E-20	41.00319137	5
ENSG00000239975	IGKV1D-33	-1.406311309	0.896375484	-11.10858522	7.93361E-23	1.68969E-20	40.89627492	2
ENSG00000214128	TMEM213	-3.802265209	3.168635706	-11.07620831	9.96284E-23	2.07797E-20	40.86090793	7
ENSG00000101098	RIMS4	1.894571779	7.287246713	11.05892322	1.12502E-22	2.33041E-20	40.82351635	20
ENSG00000171346	KRT15	-5.757162196	11.1323799	-11.05071908	1.1918E-22	2.45195E-20	40.76829306	17
ENSG00000181690	PLAG1	1.25254367	7.666738171	11.00604039	1.63119E-22	3.31088E-20	40.46142347	8
ENSG00000139219	COL2A1	-3.145798312	3.976081758	-11.01351672	1.54777E-22	3.16278E-20	40.45627239	12
ENSG00000180347	CCDC129	-2.915685282	3.443897613	-11.00134646	1.68584E-22	3.39899E-20	40.35286544	7
ENSG00000205488	CALML3-AS1	-2.220569219	4.445566172	-10.98642086	1.87204E-22	3.7494E-20	40.28067474	10
ENSG00000116183	PAPPA2	2.385644482	8.637212598	10.96908819	2.11412E-22	4.2064E-20	40.20723529	1
ENSG00000184895	SRY	2.09572669	1.185290013	11.19959526	2.56114E-22	5.06251E-20	39.9387816	Y
ENSG00000149043	SYT8	-4.907672427	6.131514355	-10.9298935	2.78282E-22	5.46499E-20	39.91862968	11
ENSG00000111424	VDR	-1.561607613	9.460843919	-10.9108513	3.18004E-22	6.165E-20	39.80734374	12
ENSG00000143125	PROK1	3.038780587	5.855370214	10.90360501	3.34562E-22	6.44469E-20	39.71693551	1
ENSG00000158806	NPM2	-1.730952049	5.016374223	-10.90200957	3.38322E-22	6.47587E-20	39.70831382	8
ENSG00000240834	IGKV1D-12	-2.259846928	1.552278445	-10.91723733	3.0409E-22	5.93329E-20	39.64756955	2
ENSG00000225431	AP001626.1	-2.776074346	2.493710528	-10.89886596	3.45853E-22	6.57839E-20	39.58753346	21
ENSG00000271758	RP11-35J10.5	-2.401948858	2.055130772	-10.89004262	3.67897E-22	6.95394E-20	39.49191093	11
ENSG00000211933	IGHV6-1	-2.95985051	2.397721812	-10.85822275	4.59675E-22	8.63476E-20	39.30081062	14
ENSG00000124780	KCNK17	-2.554736949	3.565941114	-10.82685554	5.72437E-22	1.0621E-19	39.14565575	6
ENSG00000211648	IGLV1-47	-3.580512833	3.597376959	-10.82530826	5.78663E-22	1.0671E-19	39.13719393	22
ENSG00000170128	GPR25	-1.462114223	1.059247069	-10.84777599	5.65356E-22	1.05544E-19	38.97139827	1
ENSG00000211642	IGLV10-54	-2.823844251	1.908333208	-10.83943809	6.55981E-22	1.20235E-19	38.92747331	22
ENSG00000013016	EHD3	-0.973609884	9.011902242	-10.78319735	7.76633E-22	1.38981E-19	38.92715779	2
ENSG00000186807	ANXA8L2	-3.448979928	4.351969026	-10.78785777	7.51761E-22	1.36141E-19	38.90420443	10
ENSG00000270380	RP11-470L19.5	2.774550005	3.922002529	10.78901351	7.45717E-22	1.3586E-19	38.85433932	1
ENSG00000243063	IGKV3-7	-1.324149228	0.884247087	-10.80083762	8.57137E-22	1.52485E-19	38.53620654	2
ENSG00000094755	GABRP	-4.380095423	9.891355663	-10.70380658	1.35136E-21	2.39001E-19	38.37241843	5
ENSG00000187676	B3GALTL	0.844560104	9.374888229	10.70183999	1.37001E-21	2.40891E-19	38.36651364	13
ENSG00000211893	IGHG2	-2.934698028	9.077874965	-10.6831468	1.5606E-21	2.72816E-19	38.23337224	14
ENSG00000088340	FER1L4	-1.726114051	8.167188296	-10.67903409	1.60595E-21	2.79131E-19	38.20704632	20
ENSG00000211649	IGLV7-46	-3.409291098	2.873880775	-10.65290539	1.92639E-21	3.31022E-19	37.90696136	22
ENSG00000211956	IGHV4-34	-2.66614311	2.324983428	-10.65631959	1.88115E-21	3.25095E-19	37.8944393	14
ENSG00000257573	RP11-496I2.5	-1.857525506	3.198176058	-10.63785099	2.13917E-21	3.65508E-19	37.82261388	14
ENSG00000163235	TGFA	-1.616028965	7.1994969	-10.62232201	2.3832E-21	4.04916E-19	37.81166351	2
ENSG00000211663	IGLV3-19	-3.488169458	3.739885828	-10.61464044	2.51397E-21	4.24749E-19	37.6888155	22
ENSG00000102837	OLFM4	-3.024700241	7.096955035	-10.60281872	2.72933E-21	4.56039E-19	37.6751701	13
ENSG00000099954	CECR2	1.602142155	6.488501344	10.60334272	2.7194E-21	4.56039E-19	37.66524081	22
ENSG00000154678	PDE1C	-1.379708541	8.844671378	-10.5976122	2.82991E-21	4.67677E-19	37.64951817	7
ENSG00000253364	RP11-731F5.2	-2.858044352	6.916030044	-10.59666096	2.84868E-21	4.68221E-19	37.63130355	14
ENSG00000124813	RUNX2	-1.392907692	8.448875723	-10.5896424	2.99107E-21	4.88968E-19	37.59425334	6
ENSG00000141622	RNF165	-1.392317094	7.764199882	-10.58302023	3.13192E-21	5.0924E-19	37.54674728	18
ENSG00000211900	IGHJ6	-2.421263507	1.96226949	-10.5986469	2.80963E-21	4.66877E-19	37.46856404	14
ENSG00000073282	TP63	-3.256353459	8.544311132	-10.54925413	3.95957E-21	6.33595E-19	37.31216496	3
ENSG00000095596	CYP26A1	-2.633430155	2.84739661	-10.56487287	3.55266E-21	5.74563E-19	37.30024581	10
ENSG00000102096	PIM2	-0.928622908	8.668909915	-10.52356303	4.73227E-21	7.53253E-19	37.14269694	X
ENSG00000225523	IGKV6D-21	-2.02360381	1.201897278	-10.60940355	3.82899E-21	6.15958E-19	37.1203465	2
ENSG00000150165	ANXA8L1	-3.106290239	3.59308399	-10.49577389	5.73788E-21	8.99124E-19	36.86460564	10
ENSG00000223648	IGHV3-64	-1.767614266	1.092804491	-10.51697829	4.95341E-21	7.84324E-19	36.8274648	14
ENSG00000211974	IGHV2-70	-2.597186843	2.019820409	-10.49305592	5.847E-21	9.11499E-19	36.75033366	14
ENSG00000136327	NKX2-8	-1.449045828	0.928413618	-10.57021518	5.46681E-21	8.61108E-19	36.73822161	14
ENSG00000110195	FOLR1	-4.429256465	5.507307368	-10.46422314	7.13975E-21	1.10732E-18	36.70390981	11
ENSG00000135519	KCNH3	-2.141090558	5.037652203	-10.43628308	8.66323E-21	1.33675E-18	36.50260417	12
ENSG00000115361	ACADL	2.060020481	8.878816355	10.38509556	1.23422E-20	1.88518E-18	36.19265843	2
ENSG00000211934	IGHV1-2	-3.195094405	2.955171746	-10.38692528	1.21871E-20	1.87094E-18	36.08476974	14
ENSG00000078725	BRINP1	-3.271604985	5.575628976	-10.36992392	1.37059E-20	2.06223E-18	36.06110694	9
ENSG00000130487	KLHDC7B	-1.841768665	4.600991139	-10.36735732	1.3951E-20	2.08872E-18	36.01970494	22
ENSG00000240216	CPHL1P	-4.193565079	5.599478274	-10.35836284	1.48449E-20	2.2116E-18	35.98212878	3
ENSG00000211939	IGHV1-8	-2.637814034	1.860458289	-10.3861122	1.27418E-20	1.93643E-18	35.97068466	14
ENSG00000211599	IGKV5-2	-1.748206745	1.073889322	-10.38601759	1.32594E-20	2.00502E-18	35.85348254	2
ENSG00000116748	AMPD1	-2.724181751	3.807256204	-10.33343329	1.76319E-20	2.61393E-18	35.7635761	1
ENSG00000153820	SPHKAP	-2.642287099	3.319805219	-10.29294224	2.33102E-20	3.43887E-18	35.46432957	2
ENSG00000146285	SCML4	-1.643901556	4.456888086	-10.27637671	2.6128E-20	3.83587E-18	35.39428183	6
ENSG00000211659	IGLV3-25	-3.342446004	3.416502624	-10.23547203	3.46242E-20	5.05865E-18	35.07865708	22
ENSG00000187527	ATP13A5	-3.710946732	4.767676541	-10.21735974	3.92169E-20	5.70209E-18	35.00405118	3
ENSG00000211638	IGLV8-61	-3.390329966	2.983041012	-10.2155496	3.97079E-20	5.74587E-18	34.91967053	22
ENSG00000103449	SALL1	-1.517913504	5.445726782	-10.1788364	5.11003E-20	7.35917E-18	34.75611112	16
ENSG00000125851	PCSK2	2.387751539	4.660675574	10.16938571	5.45258E-20	7.81528E-18	34.65075869	20
ENSG00000117983	MUC5B	-3.197303198	6.611818992	-10.1592914	5.84374E-20	8.29729E-18	34.64446586	11
ENSG00000152669	CCNO	-2.22013103	5.298196096	-10.1364581	6.83465E-20	9.61397E-18	34.46677244	5
ENSG00000020633	RUNX3	-1.292332404	8.637053957	-10.12974818	7.15645E-20	9.92809E-18	34.46075036	1
ENSG00000270119	RP11-301J7.8	-1.933165755	1.742277325	-10.15554378	5.99597E-20	8.47365E-18	34.41100697	10
ENSG00000249096	RP11-290F5.1	-1.840337977	3.722662257	-10.1327866	7.0089E-20	9.76822E-18	34.39374571	4
ENSG00000254395	IGHV4-55	-1.470603243	1.031990832	-10.16424121	5.64856E-20	8.05799E-18	34.39240009	14
ENSG00000180914	OXTR	-4.201926942	8.827666018	-10.11887318	7.71032E-20	1.06476E-17	34.37783729	3
ENSG00000173227	SYT12	-2.371982937	7.46035185	-10.08756614	9.55455E-20	1.3075E-17	34.16824663	11
ENSG00000231475	IGHV4-31	-2.313743978	1.892302253	-10.11061217	8.15939E-20	1.12166E-17	34.12234674	14
ENSG00000119787	ATL2	-0.695383369	11.36590332	-10.07504626	1.04095E-19	1.40542E-17	34.08159854	2
ENSG00000211940	IGHV3-9	-3.354767198	2.962818055	-10.08300226	9.8578E-20	1.3369E-17	34.01857573	14
ENSG00000211976	IGHV3-73	-2.463437697	2.544468545	-10.08679215	9.60532E-20	1.30853E-17	34.01592707	14
ENSG00000100170	SLC5A1	-3.751028102	6.148514136	-10.06379702	1.12424E-19	1.50445E-17	33.99161241	22
ENSG00000211973	IGHV1-69	-2.798608106	2.771370696	-10.07100542	1.07014E-19	1.43841E-17	33.9231366	14
ENSG00000134755	DSC2	-0.954356851	10.03011887	-10.03698988	1.35044E-19	1.79609E-17	33.83131876	18
ENSG00000142621	FHAD1	-1.769006392	5.080920942	-10.03659795	1.35406E-19	1.79609E-17	33.78511339	1
ENSG00000116035	VAX2	-1.129687322	5.492908803	-10.02591735	1.45659E-19	1.907E-17	33.72098095	2
ENSG00000119681	LTBP2	-1.129081583	12.87387122	-10.01258222	1.59552E-19	2.07988E-17	33.65209939	14
ENSG00000211665	IGLV3-16	-1.481048657	0.840255785	-10.20748041	1.38534E-19	1.82956E-17	33.56049381	22
ENSG00000163618	CADPS	2.381749391	4.676555484	10.00564997	1.67287E-19	2.17135E-17	33.54099972	3
ENSG00000168685	IL7R	-1.42870246	8.767083276	-9.989714555	1.86512E-19	2.40028E-17	33.51549936	5
ENSG00000229162	RP11-84D1.1	-1.583054493	1.512106409	-10.02646159	1.45119E-19	1.907E-17	33.50490681	1
ENSG00000227289	HSFY3P	1.646551077	0.923173046	10.21907362	1.79329E-19	2.31771E-17	33.43977829	Y
ENSG00000127249	ATP13A4	-2.448035908	5.770156514	-9.969065377	2.14727E-19	2.75169E-17	33.34572844	3
ENSG00000179542	SLITRK4	1.893906679	7.809426943	9.965045634	2.20695E-19	2.81624E-17	33.33996623	X
ENSG00000155760	FZD7	-1.341244575	10.70783689	-9.954996373	2.36346E-19	3.00328E-17	33.27522956	2
