ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000239893	ZNF736P9Y	0.937365193	0.561122949	5.778320432	3.19604E-08	2.04586E-05	8.079431587	Y
ENSG00000233005	AC067959.1	1.109827864	2.882414471	5.70629212	3.92058E-08	2.4198E-05	7.993375201	2
ENSG00000261600	RP11-575H3.1	-1.032052034	3.837472853	-5.59675709	6.81362E-08	4.12129E-05	7.583998845	2
ENSG00000105642	KCNN1	0.838889656	5.754134103	5.182227049	5.1572E-07	0.00028358	5.696687491	19
ENSG00000225511	LINC00475	0.774591878	3.275144259	4.79693106	3.06213E-06	0.001543466	3.845210109	9
ENSG00000166689	PLEKHA7	-0.643923293	11.29954052	-4.74104793	3.93205E-06	0.001922995	3.779310658	11
ENSG00000205611	RP4-610C12.4	0.695322666	1.192516893	4.816729631	2.80109E-06	0.001437936	3.592787352	20
ENSG00000198768	APCDD1L	1.078175559	5.700215239	4.67485017	5.2729E-06	0.002436907	3.469431618	20
ENSG00000082556	OPRK1	1.102830371	3.930218411	4.672913541	5.31812E-06	0.002436907	3.370331839	8
ENSG00000255346	NOX5	0.723276581	4.09820058	4.660173441	5.62502E-06	0.002539068	3.331489877	15
ENSG00000172460	PRSS30P	-0.771804694	4.21097511	-4.611166113	6.97263E-06	0.003101075	3.15861225	16
ENSG00000119681	LTBP2	0.674498824	13.00044359	4.548169764	9.16687E-06	0.003960481	2.961851696	14
ENSG00000235890	TSPEAR-AS1	-0.814501445	4.833108201	-4.454192619	1.37159E-05	0.005681506	2.546510185	21
ENSG00000152315	KCNK13	-0.86652979	6.494897018	-4.376030086	1.90853E-05	0.007528702	2.292420023	14
ENSG00000170571	EMB	0.599498719	8.854690179	4.361993941	2.02425E-05	0.007652408	2.251431896	5
ENSG00000151962	RBM46	0.810558722	1.478789267	4.465590045	1.30661E-05	0.005488295	2.154606981	4
ENSG00000170262	MRAP	-1.07000413	2.284988173	-4.371920979	1.94173E-05	0.007528702	1.99412467	21
ENSG00000119147	C2orf40	0.597020534	8.511520238	4.284122306	2.79878E-05	0.009918473	1.947840466	2
ENSG00000134240	HMGCS2	-1.4843118	7.022153292	-4.284764609	2.79136E-05	0.009918473	1.938764739	1
ENSG00000187773	FAM69C	0.985251712	6.173399606	4.289249994	2.74007E-05	0.009918473	1.924014807	18
ENSG00000078098	FAP	0.842642216	6.7000474	4.261969172	3.06654E-05	0.010420366	1.835197941	2
ENSG00000257259	RP11-767I20.1	0.865444301	4.925622961	4.270163488	2.96475E-05	0.0103061	1.795149561	12
ENSG00000253967	RP11-333A23.4	0.862697865	1.593247086	4.349553601	2.1324E-05	0.007961755	1.711855015	8
ENSG00000264514	RP11-720L2.4	0.634455893	3.636530393	4.203806959	3.89124E-05	0.012519451	1.46242396	18
ENSG00000175894	TSPEAR	-1.291034383	5.950506152	-4.158135188	4.68341E-05	0.014754196	1.430370796	21
ENSG00000163898	LIPH	0.747491312	4.770355705	4.146198077	4.91457E-05	0.015322819	1.309815089	3
ENSG00000255442	RP11-347H15.1	-0.617971471	0.778637217	-4.224720674	3.57287E-05	0.011618738	1.140959678	11
ENSG00000166796	LDHC	1.112167557	2.831942614	4.137378278	5.09232E-05	0.015556271	1.102306278	11
ENSG00000181195	PENK	0.922285333	6.405271448	4.030646728	7.7923E-05	0.022024533	0.944518409	8
ENSG00000154736	ADAMTS5	-0.627266388	8.999160502	-4.010243292	8.44434E-05	0.023429553	0.900384961	21
ENSG00000143768	LEFTY2	0.627595765	6.465876184	4.005466323	8.60433E-05	0.023656438	0.85965777	1
ENSG00000185275	CD24P4	0.596500574	2.446694079	4.050911989	7.19232E-05	0.020715927	0.75180964	Y
ENSG00000120498	TEX11	0.805304569	2.423945391	4.047855829	7.27989E-05	0.020770355	0.723230054	X
ENSG00000139292	LGR5	-0.801944228	4.842507864	-3.979911438	9.51041E-05	0.025680642	0.713624352	12
ENSG00000181418	DDN	0.638368719	6.007155875	3.946249031	0.000108431	0.028269565	0.625009109	12
ENSG00000129990	SYT5	-0.858349301	2.301413419	-3.956685088	0.00010412	0.0273818	0.436670693	19
ENSG00000133317	LGALS12	-1.225950885	4.592480302	-3.885527965	0.000137073	0.03397949	0.355889537	11
ENSG00000133135	RNF128	0.766552898	5.260885601	3.85231632	0.00015564	0.037399655	0.251520523	X
ENSG00000232623	AP000266.7	-0.885846227	1.936542182	-3.926283034	0.000117154	0.030026255	0.236691526	21
ENSG00000260409	RP11-403B2.7	-0.700330653	3.332283903	-3.827656282	0.000170943	0.040389221	0.068653402	15
ENSG00000163958	ZDHHC19	-0.906408099	2.530561686	-3.780501713	0.000204256	0.045757912	-0.180827389	3
ENSG00000196433	ASMT	-0.699367277	2.599260241	-3.771814711	0.000211028	0.046475957	-0.19607533	X
ENSG00000109424	UCP1	-1.160412216	2.159824389	-3.789784889	0.000197491	0.045247956	-0.202087181	4
