ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000232680	AC002511.3	-0.702088863	4.235060416	-4.315197842	2.5947E-05	0.00923196	1.900264344	19
ENSG00000146250	PRSS35	-0.737306326	3.356848432	-4.301745004	2.74207E-05	0.00964283	1.795314629	6
ENSG00000152672	CLEC4F	-0.826650663	3.83912219	-4.1877438	4.35676E-05	0.01386962	1.386345591	2
ENSG00000180739	S1PR5	-0.862427953	5.677105085	-4.163872909	4.79474E-05	0.015104932	1.384640171	19
ENSG00000235890	TSPEAR-AS1	-0.602897058	3.50209477	-4.058682845	7.27765E-05	0.021791874	0.879738453	21
ENSG00000196433	ASMT	-0.713143601	3.031417054	-4.065095763	7.09645E-05	0.021461785	0.865821792	X
ENSG00000233214	AC002511.2	-0.696460503	4.12221622	-3.961007958	0.000106459	0.030373874	0.559620794	19
ENSG00000160282	FTCD	-0.697029004	5.476100297	-3.910214382	0.000129389	0.036232567	0.440110456	21
ENSG00000022556	NLRP2	-0.948150454	7.239872951	-3.893151006	0.000138094	0.037967001	0.424758442	19
ENSG00000261786	RP4-555D20.2	-0.666250468	4.795108038	-3.900892534	0.000134078	0.037201055	0.375203234	3
ENSG00000258661	RP11-964E11.2	0.650191321	1.227043248	3.856303803	0.00015909	0.041477155	-0.219166715	14
